상품 분류,카테고리,아이템,기장,색상,세부 색상,제품 링크,소매 기장,이미지 경로
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[130.84416646101087, 104.30943052813721, 84.3418373642586]",https://a-bly.com/app/goods/2279209,상세페이지 참조,./images/ably/Leggings/Leggings_14.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[36.2595055059318, 34.40951589444259, 36.459450100418735]",https://a-bly.com/app/goods/3864028,상세페이지 참조,./images/ably/Leggings/Leggings_15.jpg
의류,트레이닝,레깅스,48,상세페이지 참조,"[169.99981297924248, 161.79534585481935, 159.8088380667413]",https://a-bly.com/app/goods/2544519,29,./images/ably/Leggings/Leggings_16.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[169.2576871657764, 169.37301554144287, 165.39630681818096]",https://a-bly.com/app/goods/2327314,상세페이지 참조,./images/ably/Leggings/Leggings_17.jpg
의류,트레이닝,레깅스,상세페이지 참조,아이 / 회색 / 검정,"[17.3477052426681, 21.688218740228933, 20.663829343718817]",https://a-bly.com/app/goods/1221903,상세페이지 참조,./images/ably/Leggings/Leggings_18.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[227.41146537051074, 226.40163891277385, 224.24322237625083]",https://a-bly.com/app/goods/2158803,상세페이지 참조,./images/ably/Leggings/Leggings_19.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[191.48847365268102, 182.2136963536965, 167.11110896408033]",https://a-bly.com/app/goods/2084217,상세페이지 참조,./images/ably/Leggings/Leggings_20.jpg
의류,트레이닝,레깅스,상세페이지 참조,프리사이즈,"[31.82792994397164, 31.81180299977143, 35.77376042609659]",https://a-bly.com/app/goods/3892880,상세페이지 참조,./images/ably/Leggings/Leggings_21.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[34.52996627524482, 38.88529519322003, 38.40802893016175]",https://a-bly.com/app/goods/4230781,상세페이지 참조,./images/ably/Leggings/Leggings_22.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[138.22805172148375, 131.31138077890154, 130.77015239365727]",https://a-bly.com/app/goods/3587771,상세페이지 참조,./images/ably/Leggings/Leggings_23.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[165.30141546921132, 161.45058745193955, 158.5748866980274]",https://a-bly.com/app/goods/3294758,상세페이지 참조,./images/ably/Leggings/Leggings_24.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙,"[190.63428254583926, 193.34553843715514, 198.17668026455667]",https://a-bly.com/app/goods/1464586,상세페이지 참조,./images/ably/Leggings/Leggings_25.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[152.9188374596319, 135.0052206673799, 149.1811625403642]",https://a-bly.com/app/goods/3636866,상세페이지 참조,./images/ably/Leggings/Leggings_26.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙,"[177.860375567042, 168.5232883215557, 158.71386749656605]",https://a-bly.com/app/goods/4445821,상세페이지 참조,./images/ably/Leggings/Leggings_27.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[36.10791497059327, 33.945665611347266, 38.05517865218951]",https://a-bly.com/app/goods/931828,상세페이지 참조,./images/ably/Leggings/Leggings_28.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[189.5839922986991, 175.16891287904704, 161.3403699374239]",https://a-bly.com/app/goods/221878,상세페이지 참조,./images/ably/Leggings/Leggings_29.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[37.771189233726545, 41.35163416643725, 49.58819005767995]",https://a-bly.com/app/goods/3633182,상세페이지 참조,./images/ably/Leggings/Leggings_30.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[40.44132156753625, 31.159081434118207, 36.56597415231309]",https://a-bly.com/app/goods/3970669,상세페이지 참조,./images/ably/Leggings/Leggings_31.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[30.775252376173057, 29.70671232069023, 30.218932640646074]",https://a-bly.com/app/goods/4098328,상세페이지 참조,./images/ably/Leggings/Leggings_32.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[206.7558894193219, 206.19390620613495, 199.1722362632169]",https://a-bly.com/app/goods/3987782,상세페이지 참조,./images/ably/Leggings/Leggings_33.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[28.190916451688736, 28.664676972897865, 26.35242058485929]",https://a-bly.com/app/goods/2860535,상세페이지 참조,./images/ably/Leggings/Leggings_34.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[31.46789902603561, 35.53778004940608, 48.73362296618777]",https://a-bly.com/app/goods/1182750,상세페이지 참조,./images/ably/Leggings/Leggings_35.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[41.374641599061405, 48.40317031209938, 76.45478004422728]",https://a-bly.com/app/goods/4172172,상세페이지 참조,./images/ably/Leggings/Leggings_36.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[26.702089307664323, 24.666857845146637, 26.84875051209869]",https://a-bly.com/app/goods/4170031,상세페이지 참조,./images/ably/Leggings/Leggings_37.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[106.57303005997083, 116.93075130820105, 123.9920171116483]",https://a-bly.com/app/goods/2780759,상세페이지 참조,./images/ably/Leggings/Leggings_38.jpg
의류,트레이닝,레깅스,79,상세페이지 참조,"[41.680376533086445, 40.295719084435234, 39.62065463635477]",https://a-bly.com/app/goods/2733547,25,./images/ably/Leggings/Leggings_39.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[215.8991176582114, 194.6261029272468, 174.91074336349217]",https://a-bly.com/app/goods/2765473,상세페이지 참조,./images/ably/Leggings/Leggings_40.jpg
의류,트레이닝,레깅스,91,상세페이지 참조,"[187.46429950610857, 186.258592305033, 178.68008780309194]",https://a-bly.com/app/goods/645371,23,./images/ably/Leggings/Leggings_41.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[12.52286906123723, 88.40682564878031, 65.50173502158374]",https://a-bly.com/app/goods/3827220,상세페이지 참조,./images/ably/Leggings/Leggings_42.jpg
의류,트레이닝,레깅스,94,상세페이지 참조,"[147.47335475424958, 133.31952873973867, 117.46402475306363]",https://a-bly.com/app/goods/1329187,26,./images/ably/Leggings/Leggings_43.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙,"[30.065947134573776, 31.415540995376773, 42.03888614636115]",https://a-bly.com/app/goods/4438868,상세페이지 참조,./images/ably/Leggings/Leggings_44.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙,"[152.04916109768106, 153.33545428693262, 152.7417531636558]",https://a-bly.com/app/goods/547966,상세페이지 참조,./images/ably/Leggings/Leggings_45.jpg
의류,트레이닝,레깅스,상세페이지 참조,"화이트,아이보리,그레이,차콜,블랙","[191.97051868606385, 185.58859815966792, 177.41176168200315]",https://a-bly.com/app/goods/688508,상세페이지 참조,./images/ably/Leggings/Leggings_46.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙,"[133.20364680904143, 127.00094916947663, 121.30540776820419]",https://a-bly.com/app/goods/866772,상세페이지 참조,./images/ably/Leggings/Leggings_47.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[43.478309884553994, 58.214375901869914, 88.2861201298768]",https://a-bly.com/app/goods/2686116,상세페이지 참조,./images/ably/Leggings/Leggings_48.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[87.32798329240083, 161.5081507551305, 229.4991974938595]",https://a-bly.com/app/goods/2394401,상세페이지 참조,./images/ably/Leggings/Leggings_49.jpg
의류,트레이닝,레깅스,65,F,"[203.5856495700244, 197.66870777027228, 190.34154253685602]",https://a-bly.com/app/goods/645330,23,./images/ably/Leggings/Leggings_50.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[169.97772611369524, 162.6209689515531, 144.07837108144474]",https://a-bly.com/app/goods/843870,상세페이지 참조,./images/ably/Leggings/Leggings_51.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[187.57251671759454, 171.84159248926173, 160.51507904875606]",https://a-bly.com/app/goods/199120,상세페이지 참조,./images/ably/Leggings/Leggings_52.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[12.76581086668628, 14.99797914849107, 17.66890185091563]",https://a-bly.com/app/goods/94499,상세페이지 참조,./images/ably/Leggings/Leggings_53.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[174.58026766805634, 168.05665567757575, 162.59028884571038]",https://a-bly.com/app/goods/2630325,상세페이지 참조,./images/ably/Leggings/Leggings_54.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[37.29225060855187, 34.90506463735069, 36.17554888568009]",https://a-bly.com/app/goods/2930772,상세페이지 참조,./images/ably/Leggings/Leggings_55.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[19.32525331084821, 19.77207423249817, 28.75988938579451]",https://a-bly.com/app/goods/3036129,상세페이지 참조,./images/ably/Leggings/Leggings_56.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[20.056658151569195, 19.60037990436649, 20.173085740488432]",https://a-bly.com/app/goods/3891062,상세페이지 참조,./images/ably/Leggings/Leggings_57.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[204.99269399561715, 129.33729802513386, 106.41786355475642]",https://a-bly.com/app/goods/4030166,상세페이지 참조,./images/ably/Leggings/Leggings_58.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[181.27226010277718, 176.52524444622145, 171.41664833736613]",https://a-bly.com/app/goods/939475,상세페이지 참조,./images/ably/Leggings/Leggings_59.jpg
의류,트레이닝,레깅스,상세페이지 참조,M / L / XL,"[92.27422099329927, 84.01347087808836, 77.74653479386052]",https://a-bly.com/app/goods/3542782,상세페이지 참조,./images/ably/Leggings/Leggings_60.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[209.41483928571415, 193.82199999999614, 171.87437500000334]",https://a-bly.com/app/goods/2178308,상세페이지 참조,./images/ably/Leggings/Leggings_61.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[173.211640655592, 170.69287352463914, 165.1775465682164]",https://a-bly.com/app/goods/2366748,상세페이지 참조,./images/ably/Leggings/Leggings_62.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[26.57964644051826, 25.71493072146538, 29.853344481620226]",https://a-bly.com/app/goods/2069146,상세페이지 참조,./images/ably/Leggings/Leggings_63.jpg
의류,트레이닝,레깅스,102,"아이보리,그레이,블랙","[129.1869835204215, 129.35813231430737, 118.08237401480892]",https://a-bly.com/app/goods/2097956,31,./images/ably/Leggings/Leggings_64.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[212.91848963973808, 207.94072630134332, 203.8239296801756]",https://a-bly.com/app/goods/1778706,상세페이지 참조,./images/ably/Leggings/Leggings_65.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[142.11753602504572, 141.1139680493528, 150.10243543114936]",https://a-bly.com/app/goods/2477617,상세페이지 참조,./images/ably/Leggings/Leggings_66.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[179.4520254033644, 171.16077354388483, 163.1334248769877]",https://a-bly.com/app/goods/343611,상세페이지 참조,./images/ably/Leggings/Leggings_67.jpg
의류,트레이닝,레깅스,상세페이지 참조,상품 상세 참조,"[196.3436118614799, 195.69715434675436, 190.53593136049824]",https://a-bly.com/app/goods/1146346,상세페이지 참조,./images/ably/Leggings/Leggings_68.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[148.5886107020128, 147.95337971662192, 144.25771503055628]",https://a-bly.com/app/goods/4244125,상세페이지 참조,./images/ably/Leggings/Leggings_69.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙,"[124.03358015880178, 124.05474172539998, 114.52709429922322]",https://a-bly.com/app/goods/3859521,상세페이지 참조,./images/ably/Leggings/Leggings_70.jpg
의류,트레이닝,레깅스,상세페이지 참조,"아이보리, 소라, 민트, 블랙, 핑크","[78.29477639074436, 60.24457641497355, 75.8076111986493]",https://a-bly.com/app/goods/3742751,상세페이지 참조,./images/ably/Leggings/Leggings_71.jpg
의류,트레이닝,레깅스,42,블랙,"[205.45968118455676, 206.88210053580505, 212.78945730230438]",https://a-bly.com/app/goods/3975751,28.5,./images/ably/Leggings/Leggings_72.jpg
의류,트레이닝,레깅스,86,블랙,"[203.8246714456322, 194.40348182283262, 196.5561529271235]",https://a-bly.com/app/goods/2454851,27.5,./images/ably/Leggings/Leggings_73.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[65.26585174063905, 68.2228179283564, 74.84209021372412]",https://a-bly.com/app/goods/4440768,상세페이지 참조,./images/ably/Leggings/Leggings_74.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[141.69971174820864, 131.3224914303524, 124.98644437519611]",https://a-bly.com/app/goods/680336,상세페이지 참조,./images/ably/Leggings/Leggings_75.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[33.742478777589156, 34.60846632711353, 40.137906055457734]",https://a-bly.com/app/goods/507678,상세페이지 참조,./images/ably/Leggings/Leggings_76.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[119.34277656710636, 121.69305217279557, 122.06345340341062]",https://a-bly.com/app/goods/259249,상세페이지 참조,./images/ably/Leggings/Leggings_77.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[217.3946383879071, 137.68325721804868, 54.061124442045596]",https://a-bly.com/app/goods/1603173,상세페이지 참조,./images/ably/Leggings/Leggings_78.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[185.26865535069135, 93.39044699638937, 153.38266916777658]",https://a-bly.com/app/goods/496040,상세페이지 참조,./images/ably/Leggings/Leggings_79.jpg
의류,트레이닝,레깅스,92,블랙 화이트 그레이,"[186.7409791167401, 184.3713796645013, 177.65231085244665]",https://a-bly.com/app/goods/380961,26,./images/ably/Leggings/Leggings_80.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[33.1260472677217, 32.313325830513065, 37.48359801591701]",https://a-bly.com/app/goods/2849225,상세페이지 참조,./images/ably/Leggings/Leggings_81.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[39.63963711514006, 37.2156993239729, 39.53087673823623]",https://a-bly.com/app/goods/2351649,상세페이지 참조,./images/ably/Leggings/Leggings_82.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[160.53366199960624, 147.0118319858001, 128.84795898245096]",https://a-bly.com/app/goods/242479,상세페이지 참조,./images/ably/Leggings/Leggings_83.jpg
의류,트레이닝,레깅스,상세페이지 참조,"아이보리,그레이,블랙","[158.9566914103921, 152.57247083775295, 146.20178154825152]",https://a-bly.com/app/goods/1191694,상세페이지 참조,./images/ably/Leggings/Leggings_84.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[228.85149794840243, 227.9283626552911, 222.89626777583115]",https://a-bly.com/app/goods/312454,상세페이지 참조,./images/ably/Leggings/Leggings_85.jpg
의류,트레이닝,레깅스,상세페이지 참조,"화이트,아이보리,그레이,차콜,블랙","[192.22389200203767, 185.87363728986347, 177.70927152317918]",https://a-bly.com/app/goods/777662,상세페이지 참조,./images/ably/Leggings/Leggings_86.jpg
의류,트레이닝,레깅스,49,"블랙, 아이보리","[184.4955887499336, 187.89118302544165, 203.19612104690867]",https://a-bly.com/app/goods/2256716,28,./images/ably/Leggings/Leggings_87.jpg
의류,트레이닝,레깅스,상세페이지 참조,"블랙, 화이트","[187.6884503090252, 190.03048572403677, 189.0160580897188]",https://a-bly.com/app/goods/61847,상세페이지 참조,./images/ably/Leggings/Leggings_88.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[144.03938775510096, 136.25330612244906, 134.9348571428591]",https://a-bly.com/app/goods/1497609,상세페이지 참조,./images/ably/Leggings/Leggings_89.jpg
의류,트레이닝,레깅스,95,상세페이지 참조,"[178.62701047661233, 176.86144311642315, 169.65995278146676]",https://a-bly.com/app/goods/1253548,25,./images/ably/Leggings/Leggings_90.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[204.35652950919612, 170.9186426641092, 158.2184639525774]",https://a-bly.com/app/goods/1495774,상세페이지 참조,./images/ably/Leggings/Leggings_91.jpg
